id,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name,source
46.0,,Genomic research may help explain cancer resistance in Tasmanian devils,"Through DNA sequencing of Tasmanian devils and their tumors, researchers have tracked the genomic interactions between the animals and the cancer.",https://www.sciencedaily.com/releases/2024/03/240328162627.htm,https://www.sciencedaily.com/images/scidaily-icon.png,2024-03-28T20:26:27Z,"Over the past 30 years, Australia's Tasmanian devil population has been afflicted with an infectious cancer that has pushed the species to near extinction. The marsupials are highly susceptible to de… [+1591 chars]",,Science Daily,
47.0,John Pike,Experts: China is sequencing Uyghur DNA for organ harvesting,"Chinese authorities are collecting genetic data from the country's Muslim Uyghur minority as part of a forced organ-transplant program marketed to Muslim medical tourists from Gulf states, experts told a U.S. congressional committee hearing on Wednesday.",https://www.globalsecurity.org/wmd/library/news/china/2024/03/china-240320-rfa05.htm,,2024-03-21T07:20:28Z,"US Congress is told that medical tourists from Gulf states seek organs from Muslims who abstain from pork and alcohol.
By Alex Willemyns for RFA 2024.03.20 -- Chinese authorities are collecting gene… [+6759 chars]",,Globalsecurity.org,
48.0,Lance D Johnson,"One dose of Pfizerâs COVID-19 vaccine contains over 200 billion DNA fragments that can incorporate into human DNA, causing cancer",Multiple laboratory studies now confirm that Pfizer’s COVID-19 mRNA vaccine is heavily contaminated with plasmid DNA. The latest analysis finds that one dose of the Pfizer vaccine typically contains over 200 billion DNA fragments. These DNA fragments can inco…,https://www.naturalnews.com/2024-04-01-pfizers-covid-vaccine-contains-over-200-billion-dna-fragments-that-can-cause-cancer.html,https://www.naturalnews.com/wp-content/uploads/sites/91/2024/04/Dna-Strand-Helix-Chromosome-Biochemistry-Biotechnology-Genetics.jpg,2024-04-01T06:00:00Z,Multiple laboratory studies now confirm that Pfizers COVID-19 mRNA vaccine is heavily contaminated with plasmid DNA. The latest analysis finds that one dose of the Pfizer vaccine typically contains o… [+4783 chars],,Naturalnews.com,
49.0,Hannah Singleton,Gut Microbiome Tests Promise Full-Body Optimization—Should You Try One?,Scientists are still trying to figure out how the microbiome works.,https://www.gq.com/story/microbiome-test,"https://media.gq.com/photos/66070ee285256c404e294daa/16:9/w_1280,c_limit/gut.png",2024-03-29T19:09:11Z,"In nearly any conversation about the U.S. healthcare system, youll sense a growing frustration about things like long wait times for appointments, sky-high prescription drug costs, and a lack of focu… [+3021 chars]",,GQ Magazine,
50.0,Lance D Johnson,Experimental gene therapies and gain-of-function research is just the beginning of trans-human experiments,"During the planning stages of COVID-19, several unethical experiments took place at the Wuhan Institute of Virology, (WIV), but some of these nefarious, transhumanist experiments are not getting the attention they deserve. The bat harvesting, the coronavirus …",https://www.naturalnews.com/2024-03-29-gene-therapies-gain-of-function-transhuman-experiments.html,https://www.naturalnews.com/wp-content/uploads/sites/91/2024/03/genome.jpg,2024-03-29T06:00:00Z,"During the planning stages of COVID-19, several unethical experiments took place at the Wuhan Institute of Virology, (WIV), but some of these nefarious, transhumanist experiments are not getting the … [+4928 chars]",,Naturalnews.com,
51.0,"Peng Chen, Jin Zhou, Huan Liu, Erchi Zhou, Boxiao He, Yankang Wu, Hongjian Wang, Zaiqiao Sun, Chonil Paek, Jun Lei, Yongshun Chen, Xinghua Zhang, Lei Yin",Engineering of Cas12a nuclease variants with enhanced genome-editing specificity,"Mismatches can induce unwanted cleavage events and off-target effects in CRISPR-Cas12a-based gene editing. In this study, a high-fidelity AsCas12a variant was engineered by modifying amino acids that interact with the target DNA and crRNA strand, which has im…",https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.3002514,https://journals.plos.org/plosbiology/article/figure/image?id=10.1371/journal.pbio.3002514.g006&size=inline,2024-03-14T14:00:00Z,"Citation: Chen P, Zhou J, Liu H, Zhou E, He B, Wu Y, et al. (2024) Engineering of Cas12a nuclease variants with enhanced genome-editing specificity. PLoS Biol 22(3):
 e3002514.
https://doi.org/10.1… [+58164 chars]",,Plos.org,
52.0,Kerry Breen,Body found by hunter in 1978 identified as missing Iowa girl,"The identity of ""Lincoln County Jane Doe"" remained a mystery for over 40 years.",https://www.cbsnews.com/news/body-found-by-hunter-in-missouri-in-1978-identified-as-missing-iowa-girl-helen-groomes/,https://assets1.cbsnewsstatic.com/hub/i/r/2024/04/03/f4d7cecb-751e-49ae-851a-22b3126c3982/thumbnail/1200x630/36f4ae356082f9e1316872d092e535f8/screen-shot-2024-04-03-at-12-19-36-pm.png?v=28e996fb04f1867b9e0abe6d7ce5112f,2024-04-03T16:44:42Z,"A decades-old cold case has been solved after detectives were able to identify a body found in 1978 as that of a missing Iowa teenager. 
Police said the body of ""Lincoln County Jane Doe"" was found i… [+2925 chars]",cbs-news,CBS News,
53.0,Victor Mair,Shoebox skull: an old neologism,"""Bones from German cave rewrite early history of Homo sapiens in Europe"", by Will Dunham, Reuters (1/31/24) Bone fragments unearthed in a cave in central Germany show that our species ventured into Europe's cold higher latitudes more than 45,000 years ago – m…",https://languagelog.ldc.upenn.edu/nll/?p=62977,,2024-03-11T12:36:38Z,"« previous post | 
""Bones from German cave rewrite early history of Homo sapiens in Europe"", by Will Dunham, Reuters (1/31/24)
Bone fragments unearthed in a cave in central Germany show that our sp… [+6188 chars]",,Upenn.edu,
54.0,PyCoder’s Weekly,"PyCoder’s Weekly: Issue #623 (April 2, 2024)","Issue #623 of the PyCoder’s Weekly newsletter, published April 2, 2024.",https://pycoders.com/issues/623,https://pycoders.com/static/social-default-image.614365f99598.png,2024-04-02T19:30:00Z,"Reading and Writing WAV Files in PythonIn this tutorial, you’ll learn how to work with WAV audio files in Python using the standard-library wave module. Along the way, you’ll synthesize sounds from s… [+4113 chars]",,Pycoders.com,
55.0,"Crystal Tse, Bloomberg",Carl Icahn has called off the dogs hounding DNA-sequencing company Illumina,Icahn blamed Illumina's management for its handling of the failed acquisition of cancer detection startup Grail Inc.,https://fortune.com/2024/03/12/carl-icahn-calls-off-dogs-illumina-grail-proxy-fight/,"https://content.fortune.com/wp-content/uploads/2024/03/GettyImages-474023394-e1710270544480.jpg?resize=1200,600",2024-03-12T19:13:08Z,"Carl Icahn has decided not to launch a fresh proxy fight at DNA sequencing company Illumina Inc. this year, a person familiar with the matter said.The activist investor didnt nominate directors for s… [+672 chars]",fortune,Fortune,
56.0,"Aditya Kamat, Ngat T. Tran, Mohak Sharda, Neha Sontakke, Tung B. K. Le, Anjana Badrinarayanan",Widespread prevalence of a methylation-dependent switch to activate an essential DNA damage response in bacteria,"DNA methylation plays central roles in diverse cellular processes, ranging from error-correction during replication to regulation of bacterial defense mechanisms. Nevertheless, certain aberrant methylation modifications can have lethal consequences. The mecha…",https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.3002540,https://journals.plos.org/plosbiology/article/figure/image?id=10.1371/journal.pbio.3002540.g006&size=inline,2024-03-11T14:00:00Z,"Citation: Kamat A, Tran NT, Sharda M, Sontakke N, Le TBK, Badrinarayanan A (2024) Widespread prevalence of a methylation-dependent switch to activate an essential DNA damage response in bacteria. PLo… [+67329 chars]",,Plos.org,
57.0,,How a natural compound from sea squirts combats cancer,"Trabectedin, a promising drug derived from the sea squirt Ecteinascidia turbinata, has shown potential in combating cancers resistant to conventional treatments. However, its precise mechanism of action has remained elusive -- until now.",https://www.sciencedaily.com/releases/2024/03/240312133857.htm,https://www.sciencedaily.com/images/scidaily-icon.png,2024-03-12T17:38:57Z,"Numerous anti-cancer drugs function by targeting the DNA within cancerous cells, halting their proliferation. Yet, cancer cells occasionally develop mechanisms to repair the damage inflicted by these… [+3075 chars]",,Science Daily,
58.0,,Genomics research projects in Australia secure $9M funding and more briefs,"Also, Monash University researchers have made it possible to do an MRI scan in five minutes using AI.",https://www.mobihealthnews.com/news/anz/genomics-research-projects-australia-secure-9m-funding-and-more-briefs,https://www.mobihealthnews.com/sites/default/files/web_xl-GettyImages-699085439_2.jpg,2024-03-28T01:20:31Z,"Funding worth A$6.5 million ($4 million) has been awarded to four genomics-focused research projects led by researchers from the University of Melbourne.
These include a project that will establish … [+2166 chars]",,MobiHealthNews,
59.0,"Frances Martel, Frances Martel",Experts Tell Congress: China Building 'World's Largest DNA Database' Usable to Harvest Organs,"Journalists, academics, and other experts told Congress during a hearing on Wednesday that evidence indicates China is killing thousands of people to sell their organs and building the ""world's largest DNA database"" that can be used to find a living ""perfect …",https://www.breitbart.com/asia/2024/03/22/experts-tell-congress-china-building-worlds-largest-dna-database-usable-harvest-organs/,https://media.breitbart.com/media/2024/03/GettyImages-186481348-640x335.jpg,2024-03-22T19:43:11Z,"Journalists, academics, and other experts told Congress during a hearing Wednesday that evidence indicates China is killing thousands of people to sell their organs and building the “world’s largest … [+8465 chars]",breitbart-news,Breitbart News,
60.0,Real Python,The Real Python Podcast – Episode #197: Using Python in Bioinformatics and the Laboratory,"How is Python being used to automate processes in the laboratory? How can it speed up scientific work with DNA sequencing? This week on the show, Chemical Engineering PhD Student Parsa Ghadermazi is here to discuss Python in bioinformatics.",https://realpython.com/podcasts/rpp/197/,https://files.realpython.com/media/E_197_Podcast_Title.5b73f1720e35.jpg,2024-03-22T12:00:00Z,"Mar 22, 2024
50m
How is Python being used to automate processes in the laboratory? How can it speed up scientific work with DNA sequencing? This week on the show, Chemical Engineering PhD Student P… [+1983 chars]",,Realpython.com,
61.0,News Editors,Report: Unethical trans-human experiments at Wuhan Institute of Virology go beyond gene therapies and gain-of-function research,"Unethical trans-humanist experiments, including the creation of chimeras and interspecies hybrids, have been conducted at the Wuhan Institute of Virology (WIV), with the purported goal of achieving biological super-intelligence for population control and glob…",https://www.naturalnews.com/2024-04-07-unethical-trans-human-experiments-at-wuhan-institute.html,https://www.naturalnews.com/wp-content/uploads/sites/91/2024/04/Incineration-Ovens-China-Wuhan-corpses.jpg,2024-04-07T06:00:00Z,"Unethical trans-humanist experiments, including the creation of chimeras and interspecies hybrids, have been conducted at the Wuhan Institute of Virology (WIV), with the purported goal of achieving b… [+3219 chars]",,Naturalnews.com,
62.0,,New study reveals transgenerational effects of pesticide linuron on frogs,"Grand-offspring of male frogs exposed to the pesticide linuron exhibited changes in their DNA that was linked to significant physiological impacts, a study reveals. The research highlights the profound transgenerational consequences of environmental pollution…",https://www.sciencedaily.com/releases/2024/03/240311145907.htm,https://www.sciencedaily.com/images/scidaily-icon.png,2024-03-11T18:59:07Z,"Grand-offspring of male frogs exposed to the pesticide linuron exhibited changes in their DNA that was linked to significant physiological impacts, a study from Stockholm University reveals. The rese… [+3161 chars]",,Science Daily,
